Cx ID,FB entry,ConstrName,Example,Pattern,Comment1,Comment2,Comment3,Source
15148,лишить i1,99i1_лишить кого-л. жизни,,Snom V Sacc жизни,,,,APphras
15149,лишить i2,99i2_лишить кого-л. слова,,Snom V Sacc слова,,,,APphras
15150,лишиться i1,99i1_лишиться чувств/сознания,,Snom V {чувств / сознания},,,,APphras
16605,лишиться i2,99i2_лишиться ума / рассудка,Он будто лишился рассудка.,Snom V {ума / рассудка},-,,НВ лишаться,olesar
16606,лишиться i3,99i3_лишиться языка,Прокурор на секунду верно лишился языка,Snom V языка,-,i3 (онеметь),НВ лишаться,olesar
15151,ловить i1,99i1_ловить момент/случай,,Snom V {момент / случай} [{Vinf / Rel + CL}],,,СВ нет,APphras
15152,ловить i2,99i2_ловить рыбу в мутной воде,,Snom V рыбу в + мутной + воде,,,СВ нет,APphras
15153,ловить i3,99i3_ловить что-л. на лету,,Snom V Sacc на + лету,,,СВ нет,APphras
15154,ловить i4,99i4_ловить кого-л. на слове,,Snom V Sacc на + слове,,,,APphras
15155,ловить i5,99i5_ловить на себе чей-л. взгляд/взор,,Snom V APROacc + {взгляд / взор} на + себе,,,СВ поймать,olesar
13004,ловить i5.2,99i5.2_Ловлю на себе недовольные взгляды.,"Я пробираюсь сквозь очередь, ловлю на себе недовольные взгляды.",Snom V Sacc на + Sloc,-,,-,olesar
12413,ловить i6,99i6_Туголуков целую неделю « ловил хлыста».,Туголуков подрядился срубить баньку и целую неделю « ловил хлыста».,Snom V хлыста,-,,-,olesar
15156,ломать i1,99i1_ломать горб/спину/хребет,,Snom V {горб / спину / хребет},<прост.>,,СВ нет,APphras
15157,ломать i2,99i2_ломать дурака/шута,,Snom V {дурака / шута},<прост.>,,СВ нет,APphras
15158,ломать i3,99i3_ломать комедию,,Snom V комедию,,,СВ нет,APphras
15159,ломать i4,99i4_ломать копья,,Snom V копья [{вокруг + Sgen / из-за + Sgen}],,,СВ редк. сломать,APphras
15160,ломать i5,99i5_ломать (пальцы/руки),,Snom V {пальцы / руки},,,СВ нет,APphras
15161,ломать i6,99i6_ломать ряды/строй,,Snom V {ряды / строй},,,СВ сломать,APphras
15162,ломать i7,99i7_ломать язык/речь,,Snom V {язык / речь},,,СВ сломать,APphras
15163,ломать i8,99i8_ломать голову над чем-л.,,Snom V голову над + Sins,,,СВ сломать,APphras
15164,ломать i9,99i9_ломать шапку перед кем-л.,,Snom V шапку перед + Sins,,,СВ нет,APphras
15165,лопаться i1,99i1_лопаться с жиру,,Snom V с + жиру,<прост.>,,,APphras
15166,лопаться i2,99i2_хоть (ты) лопни,,хоть [ты] Vimper CL,<прост.>,,НВ нет,APphras
15167,лопаться i3,99i3_лопни (мои) глаза,,лопни [мои] + глаза CL,<прост.>,,НВ нет,APphras
15168,лопаться i4,99i4_терпение лопается,,терпение лопается [{когда + CL / от + Sgen}],,,,APphras
15169,льстить i1,99i1_льстить себя надеждой,,Snom V себя надеждой,,,СВ нет,APphras
15170,мазать i1,99i1_одним миром мазаны,,Snom одним + миром мазаны,,,СВ нет,APphras
15171,менять i1,99i1_менять кукушку на ястреба,,Snom V кукушку на + ястреба,,,преим. НВ,APphras
15172,меняться i1,99i1_меняться в лице,,Snom V в + лице,,,СВ нет,APphras
15173,мерить i1,99i1_мерить версты,,Snom V версты,<прост.>,,СВ нет,APphras
15174,мерить i2,99i2_мерить кого-л. на свой аршин/своим аршином,,Snom V Sacc {на + свой + аршин / своим + аршином},,,СВ нет,APphras
15175,мерить i3,99i3_мерить кого-л. одной мерой/меркой,,Snom V Sacc одной + {мерой / меркой},,,СВ нет,APphras
15176,мерить i4,99i4_мерить кого-л. взглядом/взором/глазами,,Snom V Sacc {взглядом / взором / глазами},,,СВ нет,APphras
15177,метать i1,99i1_рвать и метать,,Snom рвать и V,,,СВ нет,APphras
15178,метать i2,99i2_метать жребий,,Snom V жребий,,,СВ метнуть,APphras
15179,метать i3.1,99i3.1_метать громы и молнии,,Snom V громы и молнии,,,СВ нет,olesar
18695,метать i3.2,99i3.2_Глаза его метали молнии.,Глаза его метали молнии.,Snom V молнии,-,,СВ метнуть,olesar
18696,метать i3.3,99i3.3_Он метал гром и молнии в адрес коммунальщиков.,Он метал гром и молнии в адрес коммунальщиков.,Snom V громы и молнии в + адрес + Sgen,-,,СВ нет,olesar
15180,метать i4,99i4_метать петли,,Snom V петли,,,СВ нет,APphras
15181,метать i5,99i5_метать бисер перед свиньями,,Snom V бисер перед + свиньями,,,СВ нет,APphras
15182,мешать1 i1,99i1_кому-л. не мешает [не мешало бы] сделать что-л.,,не {мешает / мешало + бы} Vinf,,,,APphras
15183,мешать2 i1,99i1_мешать все в (одну) кучу,,Snom V Sacc в + [одну] + кучу,,,,APphras
15184,молоть i1,99i1_молоть чепуху / вздор / ерунду / галиматью,,Snom V {чепуху / вздор / ерунду / галиматью},,,СВ нет,APphras
15185,молчать i1,"99i1_молчать, как рыба",,"Snom V, как рыба",,,,APphras
15186,молчать i2,99i2_молчать как воды в рот набравши,,Snom V как воды в + рот набравши,,,,APphras
15187,моргать i1,"99i1_я (и) глазом не моргнул, как она оказалась в кабине",,"Snom [и] глазом не V, как + CL",,,НВ нет,APphras
15188,моргать i2,99i2_не успел глазом моргнуть,,"Snom не успел глазом V, как + CL",,,НВ нет,APphras
15189,мотать i1,99i1_мотать что-л. себе на ус,,Snom V Sacc себе на + ус,,,СВ нет,APphras
15192,мочь 4.4i,4.4i_может статься,,может статься CL,(вводн.),,,olesar
15190,мочь 4.5i,"4.5i_может быть, CL","Может быть, он ушел?","может быть, CL",,,СВ нет,olesar
15191,мочь i2,99i2_не может быть!,,не может быть!,,,,APphras
15193,мочь i4,99i4_не могу знать,,не могу знать [Rel + CL],,,,APphras
15195,мочь i6,99i6_как живете-можете?,,как Snom {живешь-можешь / живете-можете}?,,,,APphras
17805,мыльный i1,99i1_мыльная опера,Мыльные оперы. Мексиканские мыльные сериалы.,мыльная опера,(калька),,-,olesar
15196,мыть i1,99i1_мыть золото,,Snom V золото,,,СВ нет,APphras
15197,мыть i2,99i2_мыть косточки кому-л.,,Snom V косточки Sdat,,,СВ нет,APphras
15198,мыть i3,99i3_рука руку моет,,рука руку моет,,,СВ нет,APphras
15199,набить i1,99i1_набить карман/мошну,,Snom V {карман / мошну},,,,APphras
15200,набить i2,99i2_набить оскомину,,Snom V оскомину,,,,APphras
